image_path,label,training_allocation
cifar-10/horse/29560_horse.png,horse,validation
cifar-10/frog/28693_frog.png,frog,validation
cifar-10/dog/21240_dog.png,dog,validation
cifar-10/truck/41007_truck.png,truck,validation
cifar-10/horse/30891_horse.png,horse,validation
cifar-10/deer/16735_deer.png,deer,validation
cifar-10/deer/17491_deer.png,deer,validation
cifar-10/dog/24113_dog.png,dog,validation
cifar-10/airplane/01599_airplane.png,airplane,validation
cifar-10/cat/15687_cat.png,cat,validation
cifar-10/ship/36532_ship.png,ship,validation
cifar-10/automobile/07891_automobile.png,automobile,validation
cifar-10/truck/39204_truck.png,truck,validation
cifar-10/automobile/06919_automobile.png,automobile,validation
cifar-10/ship/34075_ship.png,ship,validation
cifar-10/airplane/01919_airplane.png,airplane,validation
cifar-10/airplane/00998_airplane.png,airplane,validation
cifar-10/frog/27359_frog.png,frog,validation
cifar-10/horse/29523_horse.png,horse,validation
cifar-10/airplane/00388_airplane.png,airplane,validation
cifar-10/dog/24473_dog.png,dog,validation
cifar-10/bird/09965_bird.png,bird,validation
cifar-10/dog/21888_dog.png,dog,validation
cifar-10/airplane/03974_airplane.png,airplane,validation
cifar-10/automobile/05762_automobile.png,automobile,validation
cifar-10/deer/19973_deer.png,deer,validation
cifar-10/cat/13904_cat.png,cat,validation
cifar-10/cat/15421_cat.png,cat,validation
cifar-10/dog/24131_dog.png,dog,validation
cifar-10/bird/09544_bird.png,bird,validation
cifar-10/ship/36052_ship.png,ship,validation
cifar-10/automobile/08163_automobile.png,automobile,validation
cifar-10/ship/33107_ship.png,ship,validation
cifar-10/truck/40405_truck.png,truck,validation
cifar-10/deer/18959_deer.png,deer,validation
cifar-10/deer/18362_deer.png,deer,validation
cifar-10/airplane/02603_airplane.png,airplane,validation
cifar-10/frog/28513_frog.png,frog,validation
cifar-10/horse/30883_horse.png,horse,validation
cifar-10/dog/23550_dog.png,dog,validation
cifar-10/horse/31307_horse.png,horse,validation
cifar-10/dog/23832_dog.png,dog,validation
cifar-10/airplane/00330_airplane.png,airplane,validation
cifar-10/airplane/03693_airplane.png,airplane,validation
cifar-10/frog/28054_frog.png,frog,validation
cifar-10/airplane/00379_airplane.png,airplane,validation
cifar-10/truck/39123_truck.png,truck,validation
cifar-10/ship/33186_ship.png,ship,validation
cifar-10/truck/37091_truck.png,truck,validation
cifar-10/dog/22012_dog.png,dog,validation
cifar-10/dog/23168_dog.png,dog,validation
cifar-10/bird/11049_bird.png,bird,validation
cifar-10/automobile/07262_automobile.png,automobile,validation
cifar-10/truck/40781_truck.png,truck,validation
cifar-10/automobile/06355_automobile.png,automobile,validation
cifar-10/truck/38927_truck.png,truck,validation
cifar-10/bird/11853_bird.png,bird,validation
cifar-10/truck/37129_truck.png,truck,validation
cifar-10/airplane/03781_airplane.png,airplane,validation
cifar-10/dog/23981_dog.png,dog,validation
cifar-10/airplane/02574_airplane.png,airplane,validation
cifar-10/cat/13196_cat.png,cat,validation
cifar-10/cat/12863_cat.png,cat,validation
cifar-10/truck/38759_truck.png,truck,validation
cifar-10/bird/11430_bird.png,bird,validation
cifar-10/deer/20205_deer.png,deer,validation
cifar-10/horse/28999_horse.png,horse,validation
cifar-10/cat/12537_cat.png,cat,validation
cifar-10/cat/15663_cat.png,cat,validation
cifar-10/cat/14272_cat.png,cat,validation
cifar-10/airplane/01196_airplane.png,airplane,validation
cifar-10/airplane/00975_airplane.png,airplane,validation
cifar-10/frog/27466_frog.png,frog,validation
cifar-10/deer/19954_deer.png,deer,validation
cifar-10/automobile/06263_automobile.png,automobile,validation
cifar-10/horse/32568_horse.png,horse,validation
cifar-10/deer/17648_deer.png,deer,validation
cifar-10/airplane/00419_airplane.png,airplane,validation
cifar-10/cat/14457_cat.png,cat,validation
cifar-10/frog/26484_frog.png,frog,validation
cifar-10/deer/17383_deer.png,deer,validation
cifar-10/dog/24378_dog.png,dog,validation
cifar-10/bird/10150_bird.png,bird,validation
cifar-10/cat/13100_cat.png,cat,validation
cifar-10/truck/37291_truck.png,truck,validation
cifar-10/deer/18621_deer.png,deer,validation
cifar-10/horse/31365_horse.png,horse,validation
cifar-10/truck/37069_truck.png,truck,validation
cifar-10/cat/15070_cat.png,cat,validation
cifar-10/dog/21528_dog.png,dog,validation
cifar-10/horse/28895_horse.png,horse,validation
cifar-10/airplane/01798_airplane.png,airplane,validation
cifar-10/truck/39676_truck.png,truck,validation
cifar-10/frog/26405_frog.png,frog,validation
cifar-10/dog/20951_dog.png,dog,validation
cifar-10/horse/30408_horse.png,horse,validation
cifar-10/horse/30359_horse.png,horse,validation
cifar-10/automobile/06812_automobile.png,automobile,validation
cifar-10/airplane/03772_airplane.png,airplane,validation
cifar-10/cat/14561_cat.png,cat,validation
cifar-10/deer/19416_deer.png,deer,validation
cifar-10/bird/11808_bird.png,bird,validation
cifar-10/horse/29177_horse.png,horse,validation
cifar-10/bird/09992_bird.png,bird,validation
cifar-10/airplane/03487_airplane.png,airplane,validation
cifar-10/automobile/05365_automobile.png,automobile,validation
cifar-10/truck/39906_truck.png,truck,validation
cifar-10/horse/31686_horse.png,horse,validation
cifar-10/horse/32826_horse.png,horse,validation
cifar-10/cat/13753_cat.png,cat,validation
cifar-10/deer/17320_deer.png,deer,validation
cifar-10/airplane/01718_airplane.png,airplane,validation
cifar-10/airplane/02560_airplane.png,airplane,validation
cifar-10/bird/10458_bird.png,bird,validation
cifar-10/truck/39640_truck.png,truck,validation
cifar-10/bird/10988_bird.png,bird,validation
cifar-10/truck/40309_truck.png,truck,validation
cifar-10/truck/39691_truck.png,truck,validation
cifar-10/deer/20491_deer.png,deer,validation
cifar-10/ship/34888_ship.png,ship,validation
cifar-10/ship/33845_ship.png,ship,validation
cifar-10/frog/25429_frog.png,frog,validation
cifar-10/deer/17810_deer.png,deer,validation
cifar-10/bird/08439_bird.png,bird,validation
cifar-10/ship/35446_ship.png,ship,validation
cifar-10/deer/18909_deer.png,deer,validation
cifar-10/cat/15202_cat.png,cat,validation
cifar-10/cat/13978_cat.png,cat,validation
cifar-10/horse/30937_horse.png,horse,validation
cifar-10/dog/22294_dog.png,dog,validation
cifar-10/truck/38038_truck.png,truck,validation
cifar-10/bird/08250_bird.png,bird,validation
cifar-10/ship/35843_ship.png,ship,validation
cifar-10/bird/11038_bird.png,bird,validation
cifar-10/truck/37082_truck.png,truck,validation
cifar-10/cat/13028_cat.png,cat,validation
cifar-10/horse/30168_horse.png,horse,validation
cifar-10/frog/28160_frog.png,frog,validation
cifar-10/horse/31028_horse.png,horse,validation
cifar-10/horse/31943_horse.png,horse,validation
cifar-10/frog/28111_frog.png,frog,validation
cifar-10/deer/17768_deer.png,deer,validation
cifar-10/automobile/06656_automobile.png,automobile,validation
cifar-10/frog/27884_frog.png,frog,validation
cifar-10/automobile/05333_automobile.png,automobile,validation
cifar-10/bird/12234_bird.png,bird,validation
cifar-10/bird/09234_bird.png,bird,validation
cifar-10/ship/34954_ship.png,ship,validation
cifar-10/dog/20886_dog.png,dog,validation
cifar-10/deer/19505_deer.png,deer,validation
cifar-10/cat/14040_cat.png,cat,validation
cifar-10/frog/28145_frog.png,frog,validation
cifar-10/automobile/04795_automobile.png,automobile,validation
cifar-10/dog/22659_dog.png,dog,validation
cifar-10/frog/27229_frog.png,frog,validation
cifar-10/truck/38085_truck.png,truck,validation
cifar-10/ship/34607_ship.png,ship,validation
cifar-10/deer/17060_deer.png,deer,validation
cifar-10/ship/36144_ship.png,ship,validation
cifar-10/bird/12097_bird.png,bird,validation
cifar-10/dog/20862_dog.png,dog,validation
cifar-10/bird/11520_bird.png,bird,validation
cifar-10/ship/33659_ship.png,ship,validation
cifar-10/automobile/04940_automobile.png,automobile,validation
cifar-10/dog/20959_dog.png,dog,validation
cifar-10/cat/14892_cat.png,cat,validation
cifar-10/automobile/08132_automobile.png,automobile,validation
cifar-10/dog/21133_dog.png,dog,validation
cifar-10/truck/38170_truck.png,truck,validation
cifar-10/truck/39184_truck.png,truck,validation
cifar-10/bird/08768_bird.png,bird,validation
cifar-10/frog/28645_frog.png,frog,validation
cifar-10/horse/30593_horse.png,horse,validation
cifar-10/dog/24005_dog.png,dog,validation
cifar-10/airplane/02461_airplane.png,airplane,validation
cifar-10/bird/09883_bird.png,bird,validation
cifar-10/bird/11448_bird.png,bird,validation
cifar-10/ship/35999_ship.png,ship,validation
cifar-10/ship/35220_ship.png,ship,validation
cifar-10/ship/34739_ship.png,ship,validation
cifar-10/airplane/01140_airplane.png,airplane,validation
cifar-10/cat/15844_cat.png,cat,validation
cifar-10/horse/30882_horse.png,horse,validation
cifar-10/deer/19476_deer.png,deer,validation
cifar-10/truck/39634_truck.png,truck,validation
cifar-10/bird/11885_bird.png,bird,validation
cifar-10/horse/28888_horse.png,horse,validation
cifar-10/automobile/07343_automobile.png,automobile,validation
cifar-10/airplane/01222_airplane.png,airplane,validation
cifar-10/cat/14319_cat.png,cat,validation
cifar-10/automobile/05527_automobile.png,automobile,validation
cifar-10/bird/08297_bird.png,bird,validation
cifar-10/ship/36624_ship.png,ship,validation
cifar-10/deer/20239_deer.png,deer,validation
cifar-10/horse/32410_horse.png,horse,validation
cifar-10/frog/26964_frog.png,frog,validation
cifar-10/bird/09518_bird.png,bird,validation
cifar-10/cat/13503_cat.png,cat,validation
cifar-10/dog/24441_dog.png,dog,validation
cifar-10/deer/18514_deer.png,deer,validation
cifar-10/horse/31794_horse.png,horse,validation
cifar-10/horse/32328_horse.png,horse,validation
cifar-10/dog/24606_dog.png,dog,validation
cifar-10/bird/11817_bird.png,bird,validation
cifar-10/ship/35717_ship.png,ship,validation
cifar-10/automobile/05164_automobile.png,automobile,validation
cifar-10/cat/15066_cat.png,cat,validation
cifar-10/truck/37252_truck.png,truck,validation
cifar-10/airplane/01958_airplane.png,airplane,validation
cifar-10/bird/12294_bird.png,bird,validation
cifar-10/airplane/00983_airplane.png,airplane,validation
cifar-10/bird/10287_bird.png,bird,validation
cifar-10/dog/21529_dog.png,dog,validation
cifar-10/horse/32659_horse.png,horse,validation
cifar-10/truck/40704_truck.png,truck,validation
cifar-10/deer/18306_deer.png,deer,validation
cifar-10/deer/16982_deer.png,deer,validation
cifar-10/bird/10303_bird.png,bird,validation
cifar-10/airplane/02662_airplane.png,airplane,validation
cifar-10/airplane/01557_airplane.png,airplane,validation
cifar-10/ship/34127_ship.png,ship,validation
cifar-10/airplane/01309_airplane.png,airplane,validation
cifar-10/airplane/02985_airplane.png,airplane,validation
cifar-10/airplane/01476_airplane.png,airplane,validation
cifar-10/deer/18376_deer.png,deer,validation
cifar-10/cat/13122_cat.png,cat,validation
cifar-10/ship/35907_ship.png,ship,validation
cifar-10/bird/10219_bird.png,bird,validation
cifar-10/dog/23244_dog.png,dog,validation
cifar-10/ship/35640_ship.png,ship,validation
cifar-10/deer/17045_deer.png,deer,validation
cifar-10/bird/10763_bird.png,bird,validation
cifar-10/automobile/08189_automobile.png,automobile,validation
cifar-10/airplane/00970_airplane.png,airplane,validation
cifar-10/frog/27731_frog.png,frog,validation
cifar-10/airplane/03310_airplane.png,airplane,validation
cifar-10/cat/12573_cat.png,cat,validation
cifar-10/truck/37521_truck.png,truck,validation
cifar-10/deer/19047_deer.png,deer,validation
cifar-10/cat/14532_cat.png,cat,validation
cifar-10/horse/31193_horse.png,horse,validation
cifar-10/dog/23487_dog.png,dog,validation
cifar-10/frog/26800_frog.png,frog,validation
cifar-10/airplane/03213_airplane.png,airplane,validation
cifar-10/ship/33852_ship.png,ship,validation
cifar-10/bird/11730_bird.png,bird,validation
cifar-10/dog/22216_dog.png,dog,validation
cifar-10/airplane/02764_airplane.png,airplane,validation
cifar-10/truck/38688_truck.png,truck,validation
cifar-10/horse/32560_horse.png,horse,validation
cifar-10/deer/19578_deer.png,deer,validation
cifar-10/airplane/00188_airplane.png,airplane,validation
cifar-10/airplane/02039_airplane.png,airplane,validation
cifar-10/airplane/00775_airplane.png,airplane,validation
cifar-10/horse/29314_horse.png,horse,validation
cifar-10/airplane/02132_airplane.png,airplane,validation
cifar-10/automobile/06861_automobile.png,automobile,validation
cifar-10/truck/40433_truck.png,truck,validation
cifar-10/cat/13018_cat.png,cat,validation
cifar-10/frog/27345_frog.png,frog,validation
cifar-10/cat/13754_cat.png,cat,validation
cifar-10/automobile/07108_automobile.png,automobile,validation
cifar-10/automobile/06679_automobile.png,automobile,validation
cifar-10/dog/21168_dog.png,dog,validation
cifar-10/horse/30329_horse.png,horse,validation
cifar-10/horse/31688_horse.png,horse,validation
cifar-10/frog/26187_frog.png,frog,validation
cifar-10/deer/17599_deer.png,deer,validation
cifar-10/bird/09583_bird.png,bird,validation
cifar-10/bird/12209_bird.png,bird,validation
cifar-10/cat/14156_cat.png,cat,validation
cifar-10/airplane/02891_airplane.png,airplane,validation
cifar-10/frog/25036_frog.png,frog,validation
cifar-10/deer/18566_deer.png,deer,validation
cifar-10/dog/21432_dog.png,dog,validation
cifar-10/bird/08830_bird.png,bird,validation
cifar-10/cat/13596_cat.png,cat,validation
cifar-10/dog/23029_dog.png,dog,validation
cifar-10/bird/11212_bird.png,bird,validation
cifar-10/ship/37021_ship.png,ship,validation
cifar-10/horse/28831_horse.png,horse,validation
cifar-10/bird/11548_bird.png,bird,validation
cifar-10/horse/31097_horse.png,horse,validation
cifar-10/dog/23798_dog.png,dog,validation
cifar-10/deer/17827_deer.png,deer,validation
cifar-10/truck/37272_truck.png,truck,validation
cifar-10/deer/17709_deer.png,deer,validation
cifar-10/cat/12783_cat.png,cat,validation
cifar-10/frog/26010_frog.png,frog,validation
cifar-10/automobile/04672_automobile.png,automobile,validation
cifar-10/ship/36021_ship.png,ship,validation
cifar-10/automobile/06068_automobile.png,automobile,validation
cifar-10/frog/26719_frog.png,frog,validation
cifar-10/frog/25411_frog.png,frog,validation
cifar-10/cat/13202_cat.png,cat,validation
cifar-10/automobile/05327_automobile.png,automobile,validation
cifar-10/frog/26975_frog.png,frog,validation
cifar-10/airplane/03110_airplane.png,airplane,test
cifar-10/ship/34512_ship.png,ship,test
cifar-10/frog/28598_frog.png,frog,test
cifar-10/horse/32505_horse.png,horse,test
cifar-10/truck/37460_truck.png,truck,test
cifar-10/airplane/02700_airplane.png,airplane,test
cifar-10/deer/20023_deer.png,deer,test
cifar-10/cat/14178_cat.png,cat,test
cifar-10/horse/31836_horse.png,horse,test
cifar-10/truck/40438_truck.png,truck,test
cifar-10/deer/20125_deer.png,deer,test
cifar-10/deer/18278_deer.png,deer,test
cifar-10/ship/35853_ship.png,ship,test
cifar-10/airplane/01883_airplane.png,airplane,test
cifar-10/airplane/02465_airplane.png,airplane,test
cifar-10/airplane/01976_airplane.png,airplane,test
cifar-10/truck/41048_truck.png,truck,test
cifar-10/horse/30818_horse.png,horse,test
cifar-10/frog/25663_frog.png,frog,test
cifar-10/airplane/00184_airplane.png,airplane,test
cifar-10/horse/30466_horse.png,horse,test
cifar-10/horse/32513_horse.png,horse,test
cifar-10/truck/39889_truck.png,truck,test
cifar-10/truck/40099_truck.png,truck,test
cifar-10/frog/28399_frog.png,frog,test
cifar-10/truck/38651_truck.png,truck,test
cifar-10/frog/27503_frog.png,frog,test
cifar-10/horse/30822_horse.png,horse,test
cifar-10/airplane/01267_airplane.png,airplane,test
cifar-10/horse/30658_horse.png,horse,test
cifar-10/truck/39353_truck.png,truck,test
cifar-10/frog/27814_frog.png,frog,test
cifar-10/frog/25079_frog.png,frog,test
cifar-10/cat/15076_cat.png,cat,test
cifar-10/bird/08789_bird.png,bird,test
cifar-10/deer/16416_deer.png,deer,test
cifar-10/deer/19633_deer.png,deer,test
cifar-10/horse/32534_horse.png,horse,test
cifar-10/horse/31102_horse.png,horse,test
cifar-10/truck/37495_truck.png,truck,test
cifar-10/horse/30061_horse.png,horse,test
cifar-10/cat/14365_cat.png,cat,test
cifar-10/horse/30805_horse.png,horse,test
cifar-10/frog/27442_frog.png,frog,test
cifar-10/airplane/01813_airplane.png,airplane,test
cifar-10/truck/39453_truck.png,truck,test
cifar-10/cat/13294_cat.png,cat,test
cifar-10/airplane/01147_airplane.png,airplane,test
cifar-10/cat/14618_cat.png,cat,test
cifar-10/horse/31515_horse.png,horse,test
cifar-10/horse/31853_horse.png,horse,test
cifar-10/deer/16729_deer.png,deer,test
cifar-10/truck/39285_truck.png,truck,test
cifar-10/cat/15148_cat.png,cat,test
cifar-10/dog/22536_dog.png,dog,test
cifar-10/deer/16443_deer.png,deer,test
cifar-10/frog/26400_frog.png,frog,test
cifar-10/airplane/02709_airplane.png,airplane,test
cifar-10/truck/39884_truck.png,truck,test
cifar-10/airplane/00542_airplane.png,airplane,test
cifar-10/cat/15939_cat.png,cat,test
cifar-10/truck/38381_truck.png,truck,test
cifar-10/truck/40440_truck.png,truck,test
cifar-10/horse/32239_horse.png,horse,test
cifar-10/horse/31577_horse.png,horse,test
cifar-10/frog/25342_frog.png,frog,test
cifar-10/horse/30761_horse.png,horse,test
cifar-10/dog/24238_dog.png,dog,test
cifar-10/airplane/03868_airplane.png,airplane,test
cifar-10/horse/29154_horse.png,horse,test
cifar-10/horse/31289_horse.png,horse,test
cifar-10/airplane/00161_airplane.png,airplane,test
cifar-10/horse/30674_horse.png,horse,test
cifar-10/truck/38911_truck.png,truck,test
cifar-10/horse/29038_horse.png,horse,test
cifar-10/horse/29015_horse.png,horse,test
cifar-10/horse/31108_horse.png,horse,test
cifar-10/deer/18662_deer.png,deer,test
cifar-10/truck/38086_truck.png,truck,test
cifar-10/airplane/03449_airplane.png,airplane,test
cifar-10/frog/25631_frog.png,frog,test
cifar-10/horse/29739_horse.png,horse,test
cifar-10/horse/31543_horse.png,horse,test
cifar-10/horse/30443_horse.png,horse,test
cifar-10/deer/20195_deer.png,deer,test
cifar-10/frog/26775_frog.png,frog,test
cifar-10/horse/32479_horse.png,horse,test
cifar-10/dog/20616_dog.png,dog,test
cifar-10/horse/29746_horse.png,horse,test
cifar-10/horse/30039_horse.png,horse,test
cifar-10/deer/17889_deer.png,deer,test
cifar-10/frog/27930_frog.png,frog,test
cifar-10/truck/39008_truck.png,truck,test
cifar-10/truck/38696_truck.png,truck,test
cifar-10/horse/30193_horse.png,horse,test
cifar-10/frog/25659_frog.png,frog,test
cifar-10/deer/18992_deer.png,deer,test
cifar-10/truck/37078_truck.png,truck,test
cifar-10/horse/29740_horse.png,horse,test
cifar-10/frog/25405_frog.png,frog,test
cifar-10/horse/31647_horse.png,horse,test
cifar-10/frog/26627_frog.png,frog,test
cifar-10/airplane/02433_airplane.png,airplane,test
cifar-10/airplane/01345_airplane.png,airplane,test
cifar-10/truck/37996_truck.png,truck,test
cifar-10/horse/32202_horse.png,horse,test
cifar-10/truck/40445_truck.png,truck,test
cifar-10/horse/31581_horse.png,horse,test
cifar-10/ship/36630_ship.png,ship,test
cifar-10/horse/30902_horse.png,horse,test
cifar-10/airplane/01856_airplane.png,airplane,test
cifar-10/frog/27002_frog.png,frog,test
cifar-10/deer/19671_deer.png,deer,test
cifar-10/airplane/00830_airplane.png,airplane,test
cifar-10/ship/33607_ship.png,ship,test
cifar-10/ship/33507_ship.png,ship,test
cifar-10/ship/34673_ship.png,ship,test
cifar-10/airplane/00971_airplane.png,airplane,test
cifar-10/airplane/03574_airplane.png,airplane,test
cifar-10/airplane/01232_airplane.png,airplane,test
cifar-10/horse/31023_horse.png,horse,test
cifar-10/airplane/02962_airplane.png,airplane,test
cifar-10/airplane/02181_airplane.png,airplane,test
cifar-10/deer/16858_deer.png,deer,test
cifar-10/deer/20291_deer.png,deer,test
cifar-10/deer/18203_deer.png,deer,test
cifar-10/frog/28655_frog.png,frog,test
cifar-10/ship/33643_ship.png,ship,test
cifar-10/ship/35775_ship.png,ship,test
cifar-10/truck/39262_truck.png,truck,test
cifar-10/cat/15970_cat.png,cat,test
cifar-10/frog/26928_frog.png,frog,test
cifar-10/deer/18478_deer.png,deer,test
cifar-10/horse/28945_horse.png,horse,test
cifar-10/cat/15679_cat.png,cat,test
cifar-10/airplane/01283_airplane.png,airplane,test
cifar-10/frog/27070_frog.png,frog,test
cifar-10/ship/33769_ship.png,ship,test
cifar-10/horse/32701_horse.png,horse,test
cifar-10/truck/38036_truck.png,truck,test
cifar-10/airplane/01174_airplane.png,airplane,test
cifar-10/frog/24710_frog.png,frog,test
cifar-10/truck/39546_truck.png,truck,test
cifar-10/horse/28837_horse.png,horse,test
cifar-10/horse/31661_horse.png,horse,test
cifar-10/horse/32465_horse.png,horse,test
cifar-10/frog/27656_frog.png,frog,test
cifar-10/horse/29548_horse.png,horse,test
cifar-10/deer/20044_deer.png,deer,test
cifar-10/truck/39633_truck.png,truck,test
cifar-10/airplane/02621_airplane.png,airplane,test
cifar-10/deer/16424_deer.png,deer,test
cifar-10/cat/15893_cat.png,cat,test
cifar-10/frog/25868_frog.png,frog,test
cifar-10/airplane/01663_airplane.png,airplane,test
cifar-10/deer/17837_deer.png,deer,test
cifar-10/horse/29691_horse.png,horse,test
cifar-10/ship/35371_ship.png,ship,test
cifar-10/airplane/00109_airplane.png,airplane,test
cifar-10/truck/37322_truck.png,truck,test
cifar-10/airplane/01941_airplane.png,airplane,test
cifar-10/horse/29126_horse.png,horse,test
cifar-10/truck/37421_truck.png,truck,test
cifar-10/ship/34543_ship.png,ship,test
cifar-10/horse/29029_horse.png,horse,test
cifar-10/airplane/00862_airplane.png,airplane,test
cifar-10/frog/25306_frog.png,frog,test
cifar-10/truck/40948_truck.png,truck,test
cifar-10/airplane/02103_airplane.png,airplane,test
cifar-10/truck/38730_truck.png,truck,test
cifar-10/frog/26866_frog.png,frog,test
cifar-10/truck/37274_truck.png,truck,test
cifar-10/airplane/01257_airplane.png,airplane,test
cifar-10/airplane/03635_airplane.png,airplane,test
cifar-10/horse/30007_horse.png,horse,test
cifar-10/frog/27136_frog.png,frog,test
cifar-10/horse/30750_horse.png,horse,test
cifar-10/airplane/03437_airplane.png,airplane,test
cifar-10/cat/15581_cat.png,cat,test
cifar-10/truck/37553_truck.png,truck,test
cifar-10/deer/17438_deer.png,deer,test
cifar-10/truck/40890_truck.png,truck,test
cifar-10/deer/19210_deer.png,deer,test
cifar-10/airplane/00664_airplane.png,airplane,test
cifar-10/airplane/00733_airplane.png,airplane,test
cifar-10/frog/26291_frog.png,frog,test
cifar-10/horse/29779_horse.png,horse,test
cifar-10/ship/33600_ship.png,ship,test
cifar-10/horse/30769_horse.png,horse,test
cifar-10/frog/26843_frog.png,frog,test
cifar-10/deer/16746_deer.png,deer,test
cifar-10/ship/34761_ship.png,ship,test
cifar-10/deer/17138_deer.png,deer,test
cifar-10/frog/27486_frog.png,frog,test
cifar-10/airplane/00143_airplane.png,airplane,test
cifar-10/airplane/00182_airplane.png,airplane,test
cifar-10/airplane/00195_airplane.png,airplane,test
cifar-10/frog/24764_frog.png,frog,test
cifar-10/horse/31349_horse.png,horse,test
cifar-10/cat/13229_cat.png,cat,test
cifar-10/airplane/02463_airplane.png,airplane,test
cifar-10/horse/32862_horse.png,horse,test
cifar-10/deer/16536_deer.png,deer,test
cifar-10/horse/29502_horse.png,horse,test
cifar-10/truck/40992_truck.png,truck,test
cifar-10/airplane/00214_airplane.png,airplane,test
cifar-10/ship/35379_ship.png,ship,test
cifar-10/horse/32445_horse.png,horse,test
cifar-10/frog/28503_frog.png,frog,test
cifar-10/horse/30172_horse.png,horse,test
cifar-10/horse/31942_horse.png,horse,test
cifar-10/frog/26640_frog.png,frog,test
cifar-10/truck/38636_truck.png,truck,test
cifar-10/horse/31980_horse.png,horse,test
cifar-10/deer/18245_deer.png,deer,test
cifar-10/frog/27719_frog.png,frog,test
cifar-10/deer/17267_deer.png,deer,test
cifar-10/cat/14113_cat.png,cat,test
cifar-10/horse/29262_horse.png,horse,test
cifar-10/deer/18595_deer.png,deer,test
cifar-10/truck/37534_truck.png,truck,test
cifar-10/truck/38562_truck.png,truck,test
cifar-10/horse/28801_horse.png,horse,test
cifar-10/horse/29257_horse.png,horse,test
cifar-10/airplane/04059_airplane.png,airplane,test
cifar-10/airplane/03832_airplane.png,airplane,test
cifar-10/cat/15215_cat.png,cat,test
cifar-10/horse/30880_horse.png,horse,test
cifar-10/frog/27890_frog.png,frog,test
cifar-10/airplane/00274_airplane.png,airplane,test
cifar-10/frog/26039_frog.png,frog,test
cifar-10/frog/28090_frog.png,frog,test
cifar-10/dog/21233_dog.png,dog,test
cifar-10/truck/39904_truck.png,truck,test
cifar-10/cat/14590_cat.png,cat,test
cifar-10/deer/17800_deer.png,deer,test
cifar-10/horse/32294_horse.png,horse,test
cifar-10/cat/16269_cat.png,cat,test
cifar-10/truck/38430_truck.png,truck,test
cifar-10/deer/17780_deer.png,deer,test
cifar-10/truck/37195_truck.png,truck,test
cifar-10/frog/25627_frog.png,frog,test
cifar-10/deer/16711_deer.png,deer,test
cifar-10/airplane/02778_airplane.png,airplane,test
cifar-10/deer/17434_deer.png,deer,test
cifar-10/frog/25856_frog.png,frog,test
cifar-10/horse/29684_horse.png,horse,test
cifar-10/frog/26206_frog.png,frog,test
cifar-10/deer/16436_deer.png,deer,test
cifar-10/airplane/03299_airplane.png,airplane,test
cifar-10/horse/30459_horse.png,horse,test
cifar-10/airplane/02817_airplane.png,airplane,test
cifar-10/horse/29239_horse.png,horse,test
cifar-10/horse/29578_horse.png,horse,test
cifar-10/horse/29759_horse.png,horse,test
cifar-10/frog/28542_frog.png,frog,test
cifar-10/deer/18879_deer.png,deer,test
cifar-10/deer/18250_deer.png,deer,test
cifar-10/airplane/01012_airplane.png,airplane,test
cifar-10/frog/26004_frog.png,frog,test
cifar-10/cat/15195_cat.png,cat,test
cifar-10/frog/25709_frog.png,frog,test
cifar-10/horse/30381_horse.png,horse,test
cifar-10/frog/27807_frog.png,frog,test
cifar-10/frog/28219_frog.png,frog,test
cifar-10/deer/18697_deer.png,deer,test
cifar-10/cat/14296_cat.png,cat,test
cifar-10/deer/18759_deer.png,deer,test
cifar-10/frog/28628_frog.png,frog,test
cifar-10/airplane/00780_airplane.png,airplane,test
cifar-10/airplane/01633_airplane.png,airplane,test
cifar-10/truck/37944_truck.png,truck,test
cifar-10/deer/16831_deer.png,deer,test
cifar-10/ship/33813_ship.png,ship,test
cifar-10/airplane/03640_airplane.png,airplane,test
cifar-10/frog/25021_frog.png,frog,test
cifar-10/frog/27063_frog.png,frog,test
cifar-10/truck/38432_truck.png,truck,test
cifar-10/truck/39866_truck.png,truck,test
cifar-10/dog/22288_dog.png,dog,test
cifar-10/deer/16926_deer.png,deer,test
cifar-10/truck/37463_truck.png,truck,test
cifar-10/airplane/03435_airplane.png,airplane,test
cifar-10/deer/17468_deer.png,deer,test
cifar-10/truck/39999_truck.png,truck,test
cifar-10/truck/38685_truck.png,truck,test
cifar-10/airplane/03270_airplane.png,airplane,test
cifar-10/horse/31043_horse.png,horse,test
cifar-10/ship/33561_ship.png,ship,test
cifar-10/airplane/02794_airplane.png,airplane,test
cifar-10/airplane/02026_airplane.png,airplane,test
cifar-10/deer/16412_deer.png,deer,test
cifar-10/deer/16666_deer.png,deer,test
cifar-10/truck/40625_truck.png,truck,test
cifar-10/frog/27715_frog.png,frog,test
cifar-10/frog/25065_frog.png,frog,test
cifar-10/dog/23122_dog.png,dog,test
cifar-10/frog/24975_frog.png,frog,test
cifar-10/dog/23018_dog.png,dog,test
cifar-10/dog/23790_dog.png,dog,test
cifar-10/truck/39026_truck.png,truck,test
cifar-10/truck/37417_truck.png,truck,test
cifar-10/airplane/03186_airplane.png,airplane,test
cifar-10/airplane/00765_airplane.png,airplane,test
cifar-10/truck/39532_truck.png,truck,test
cifar-10/truck/40981_truck.png,truck,test
cifar-10/deer/19258_deer.png,deer,test
cifar-10/deer/16747_deer.png,deer,test
cifar-10/frog/24799_frog.png,frog,test
